Student ID,student_name,gender,grade,school_name,reading_score,math_score
23827,Andre Ortiz,M,9th,Patterson High School,79,80
23828,Crystal Moss,F,12th,Patterson High School,92,70
23829,Maria Mccoy,F,12th,Patterson High School,73,98
23830,Jay Short,M,12th,Patterson High School,80,73
23831,Alan Turner,M,10th,Patterson High School,65,92
23832,Jasmine Hayes,F,12th,Patterson High School,61,84
23833,Thomas Blake,M,12th,Patterson High School,69,82
23834,Annette Smith,F,10th,Patterson High School,74,68
23835,Mark Davis,M,10th,Patterson High School,95,95
23836,Dawn Johnson,F,10th,Patterson High School,61,67
23837,John Walker,M,10th,Patterson High School,73,97
23838,Mrs. Carolyn Owen DVM,F,9th,Patterson High School,66,81
23839,Justin Jones,M,10th,Patterson High School,89,90
23840,Michelle Nielsen,F,12th,Patterson High School,57,84
23841,Joseph Johnson,M,12th,Patterson High School,86,72
23842,Mary Carter,F,9th,Patterson High School,55,74
23843,Jeff Vargas,M,11th,Patterson High School,95,73
23844,Rose Jones,F,12th,Patterson High School,67,74
23845,Robert Dunlap,M,9th,Patterson High School,76,70
23846,Robert Kemp,M,12th,Patterson High School,63,71
23847,Zoe Moore,F,11th,Patterson High School,92,89
23848,Robert Jackson,M,12th,Patterson High School,83,76
23849,Miss Jacqueline Church,F,11th,Patterson High School,87,92
23850,Geoffrey Garrett MD,M,12th,Patterson High School,66,72
23851,Joseph Hughes,M,10th,Patterson High School,55,97
23852,Debra Williams,F,11th,Patterson High School,83,89
23853,Carla Garcia,F,11th,Patterson High School,81,78
23854,Danielle Cox,F,9th,Patterson High School,73,76
23855,Danielle Morgan,F,12th,Patterson High School,90,95
23856,Catherine Murphy,F,10th,Patterson High School,83,71
23857,Brandon Jones DVM,M,11th,Patterson High School,77,75
23858,Michael Stone,M,12th,Patterson High School,63,64
23859,Anthony Lee,M,9th,Patterson High School,82,80
23860,Jennifer Murray,F,9th,Patterson High School,68,91
23861,Philip Hill,M,10th,Patterson High School,98,85
23862,Jake Hughes,M,9th,Patterson High School,63,77
23863,Carrie Ortiz,F,10th,Patterson High School,56,89
23864,Laura Vargas,F,11th,Patterson High School,67,68
23865,Leslie Short,F,9th,Patterson High School,65,76
23866,Tiffany Phillips,F,11th,Patterson High School,86,91
23867,Mary Martin,F,9th,Patterson High School,93,72
23868,Lee Briggs,M,12th,Patterson High School,90,72
23869,Aaron Brown,M,11th,Patterson High School,86,80
23870,Veronica Williams,F,10th,Patterson High School,77,75
23871,Lisa Buck,F,12th,Patterson High School,87,79
23872,Justin Richards III,M,12th,Patterson High School,61,99
23873,Kerri Pace,F,10th,Patterson High School,65,73
23874,Susan Hunter,F,9th,Patterson High School,85,70
23875,Pamela Cowan,F,11th,Patterson High School,62,94
23876,John Patel,M,11th,Patterson High School,82,98
23877,Justin Hernandez,M,12th,Patterson High School,93,79
23878,Jonathan Oliver,M,9th,Patterson High School,88,96
23879,Jon Todd,M,11th,Patterson High School,84,90
23880,Michelle Rios,F,10th,Patterson High School,97,95
23881,Michael Chandler,M,10th,Patterson High School,99,88
23882,Louis Lewis,M,11th,Patterson High School,68,90
23883,Tara Thompson,F,11th,Patterson High School,87,96
23884,Raymond Ibarra,M,9th,Patterson High School,61,95
23885,Steven Brooks,M,9th,Patterson High School,61,69
23886,Andrea Miller,F,10th,Patterson High School,73,83
23887,Sherry Turner,F,9th,Patterson High School,92,74
23888,John Smith,M,10th,Patterson High School,89,70
23889,John Price,M,9th,Patterson High School,93,65
23890,Carolyn Mccarthy,F,10th,Patterson High School,83,91
23891,Hannah Smith,F,9th,Patterson High School,63,69
23892,Lawrence Ross,M,10th,Patterson High School,67,93
23893,Ashley Campbell,F,12th,Patterson High School,58,81
23894,Joe Howell,M,11th,Patterson High School,96,92
23895,Monica Anderson,F,12th,Patterson High School,77,94
23896,Nicole Chambers,F,11th,Patterson High School,65,75
23897,Stephanie Zavala,F,10th,Patterson High School,87,69
23898,Elizabeth Mccoy,F,11th,Patterson High School,66,72
23899,Kyle Butler,M,12th,Patterson High School,94,96
23900,Kimberly Rodriguez,F,12th,Patterson High School,82,69
23901,Stephen Smith,M,9th,Patterson High School,71,87
23902,David Cannon,M,10th,Patterson High School,85,78
23903,Seth Romero,M,12th,Patterson High School,82,72
23904,Jasmine Carson,F,9th,Patterson High School,94,90
23905,John Lester,M,10th,Patterson High School,55,85
23906,Roy Smith,M,10th,Patterson High School,73,68
23907,Robin Marks,F,12th,Patterson High School,75,71
23908,Mark Jimenez,M,9th,Patterson High School,75,90
23909,Ricardo Moore,M,10th,Patterson High School,78,93
23910,David Gonzales,M,11th,Patterson High School,70,78
23911,Steven Crane,M,10th,Patterson High School,92,84
23912,Kenneth Johnson,M,9th,Patterson High School,86,89
23913,Judith Wagner,F,12th,Patterson High School,73,99
23914,Jeremy Carlson,M,10th,Patterson High School,57,67
23915,Michael Parker,M,10th,Patterson High School,57,64
23916,Ryan Rasmussen,M,10th,Patterson High School,99,77
23917,Shirley Hebert,F,10th,Patterson High School,93,65
23918,Michael Baker,M,9th,Patterson High School,74,64
23919,Pamela Blake,F,10th,Patterson High School,61,88
23920,Autumn Jones,F,10th,Patterson High School,81,87
23921,Robert Stevens,M,9th,Patterson High School,94,85
23922,John Smith,M,10th,Patterson High School,78,71
23923,Mr. James Reeves,M,9th,Patterson High School,91,98
23924,Linda Cardenas,F,10th,Patterson High School,69,70
23925,Amy Kaufman,F,10th,Patterson High School,77,84
23926,Madison Scott,F,10th,Patterson High School,79,76
23927,Michaela Chambers,F,10th,Patterson High School,66,89
23928,Malik Wilson,M,12th,Patterson High School,80,75
23929,Jorge Young,M,11th,Patterson High School,55,81
23930,Michael Barton,M,11th,Patterson High School,66,84
23931,Jessica Price,F,10th,Patterson High School,73,85
23932,Christopher Griffin,M,12th,Patterson High School,60,96
23933,Casey Patterson,F,11th,Patterson High School,62,84
23934,Jason Luna,M,9th,Patterson High School,62,67
23935,Paul Harris,M,10th,Patterson High School,75,71
23936,Taylor Davidson,M,12th,Patterson High School,55,89
23937,Tamara Chambers,F,11th,Patterson High School,67,97
23938,Julie Thompson,F,12th,Patterson High School,71,82
23939,Judith Hess,F,10th,Patterson High School,83,65
23940,Dr. Deanna Miller,F,9th,Patterson High School,76,78
23941,Jenny Ward,F,10th,Patterson High School,98,87
23942,Derrick Gordon,M,12th,Patterson High School,74,77
23943,Amanda Wyatt,F,10th,Patterson High School,61,83
23944,Lance Williams,M,10th,Patterson High School,83,92
23945,Robert Thompson,M,9th,Patterson High School,91,92
23946,Rebecca Gray,F,10th,Patterson High School,83,87
23947,Rebecca Smith DVM,F,10th,Patterson High School,84,85
23948,Sarah Snyder,F,12th,Patterson High School,99,86
23949,Rebecca Jones,F,10th,Patterson High School,64,67
23950,Ronald French,M,11th,Patterson High School,92,83
23951,Jose Rodriguez,M,9th,Patterson High School,78,66
23952,Robin Singh,F,12th,Patterson High School,68,74
23953,Melissa Schultz,F,12th,Patterson High School,57,80
23954,Laura Woods,F,12th,Patterson High School,75,64
23955,Angel Browning,F,10th,Patterson High School,61,76
23956,Melanie Thompson,F,12th,Patterson High School,71,93
23957,Mary Montgomery,F,12th,Patterson High School,72,80
23958,Carol Morris,F,10th,Patterson High School,93,68
23959,Nancy Powell,F,9th,Patterson High School,91,67
23960,Alison West,F,11th,Patterson High School,60,99
23961,Heather Rivera,F,11th,Patterson High School,55,72
23962,Paul Osborne,M,11th,Patterson High School,95,86
23963,Samuel Sanchez,M,12th,Patterson High School,55,94
23964,Daisy Perez,F,11th,Patterson High School,70,89
23965,Jim Peterson,M,12th,Patterson High School,86,66
23966,Vanessa Morgan,F,12th,Patterson High School,62,72
23967,William Oliver MD,M,9th,Patterson High School,92,94
23968,Antonio Ross,M,12th,Patterson High School,78,96
23969,Robin Johnson,F,11th,Patterson High School,94,99
23970,Gregory Kirby,M,12th,Patterson High School,96,90
23971,Robert Smith,M,9th,Patterson High School,99,70
23972,Kelly Craig,F,12th,Patterson High School,58,82
23973,Pamela James,F,10th,Patterson High School,91,81
23974,Bonnie Patton,F,12th,Patterson High School,66,99
23975,Angelica Irwin,F,11th,Patterson High School,74,92
23976,Miguel Molina,M,9th,Patterson High School,87,93
23977,Ronald Williams,M,10th,Patterson High School,84,92
23978,Lindsay Rich,F,11th,Patterson High School,63,84
23979,Jade Robinson,F,10th,Patterson High School,89,99
23980,Molly Freeman,F,12th,Patterson High School,83,97
23981,Maxwell Jones,M,12th,Patterson High School,95,94
23982,Robert Smith,M,9th,Patterson High School,58,81
23983,Jason Wood,M,9th,Patterson High School,78,99
23984,Miranda Ramirez,F,9th,Patterson High School,88,99
23985,Jessica Brown,F,11th,Patterson High School,73,69
23986,James Cooley,M,11th,Patterson High School,64,66
23987,Matthew Ramirez,M,9th,Patterson High School,94,79
23988,Michael Lang,M,12th,Patterson High School,57,87
23989,Gary Lewis,M,12th,Patterson High School,72,87
23990,Dr. Anthony Wells,M,12th,Patterson High School,91,95
23991,Alexander Carter,M,12th,Patterson High School,66,68
23992,Thomas Watson,M,10th,Patterson High School,99,64
23993,Kimberly Roberson,F,9th,Patterson High School,55,88
23994,Amber Hays,F,12th,Patterson High School,65,72
23995,Suzanne Baker,F,10th,Patterson High School,93,96
23996,Robert Adams,M,9th,Patterson High School,69,79
23997,Ashley Garcia,F,12th,Patterson High School,57,76
23998,Samantha Ford,F,10th,Patterson High School,57,95
23999,Donald Ayala,M,11th,Patterson High School,76,92
24000,Katherine Johnson,F,10th,Patterson High School,98,83
24001,Oscar Reyes MD,M,9th,Patterson High School,61,67
24002,James Heath,M,9th,Patterson High School,93,88
24003,Traci Henry,F,11th,Patterson High School,70,95
24004,Jane Gonzalez,F,11th,Patterson High School,56,64
24005,Amy Shah,F,11th,Patterson High School,62,69
24006,Vanessa Gardner,F,9th,Patterson High School,91,80
24007,Thomas Hardy,M,11th,Patterson High School,87,93
24008,Catherine Lowe,F,12th,Patterson High School,86,68
24009,Chase Hale,M,9th,Patterson High School,64,70
24010,Tyler Lee,M,10th,Patterson High School,81,77
24011,Kelly Brown,F,9th,Patterson High School,87,86
24012,Alexander Hernandez,M,12th,Patterson High School,74,77
24013,Andrea Gutierrez,F,12th,Patterson High School,90,69
24014,James Hernandez,M,10th,Patterson High School,80,77
24015,Mary Pierce,F,12th,Patterson High School,83,85
24016,Emily Sheppard,F,12th,Patterson High School,66,71
24017,Alexander Brown,M,10th,Patterson High School,73,79
24018,Mr. Edwin Kennedy,M,9th,Patterson High School,64,64
24019,Adrian Roth,M,9th,Patterson High School,85,93
24020,Mrs. Ashley Henderson,F,9th,Patterson High School,84,79
24021,Mary Ortiz,F,10th,Patterson High School,86,75
24022,Heidi Le,F,12th,Patterson High School,87,83
24023,Dr. Anthony Miranda,M,12th,Patterson High School,63,79
24024,James Turner,M,12th,Patterson High School,68,93
24025,Jose Hicks,M,12th,Patterson High School,69,66
24026,Brittney Williams,F,12th,Patterson High School,95,70
24027,Misty Murray,F,12th,Patterson High School,74,88
24028,James Key,M,11th,Patterson High School,55,79
24029,Andres Austin,M,11th,Patterson High School,90,94
24030,Ricky Campbell,M,9th,Patterson High School,95,76
24031,Dr. Richard Lee DDS,M,12th,Patterson High School,83,99
24032,Pamela Meadows,F,10th,Patterson High School,81,95
24033,Scott Maynard,M,11th,Patterson High School,74,76
24034,Louis Hodges,M,12th,Patterson High School,76,93
24035,Phillip Henderson,M,12th,Patterson High School,55,79
24036,Mark Richardson,M,10th,Patterson High School,60,82
24037,Marvin Mcgee,M,9th,Patterson High School,91,96
24038,Mr. Brian Patrick,M,10th,Patterson High School,77,91
24039,Travis Kim,M,9th,Patterson High School,89,65
24040,Peggy Schwartz,F,10th,Patterson High School,98,93
24041,Richard Combs,M,10th,Patterson High School,99,67
24042,Laura Baker,F,11th,Patterson High School,81,76
24043,Kristopher Boone,M,12th,Patterson High School,70,83
24044,Cheryl Murray,F,11th,Patterson High School,89,93
24045,Dr. Chad Brown,M,10th,Patterson High School,87,97
24046,William Griffin,M,12th,Patterson High School,77,93
24047,Steven Doyle,M,12th,Patterson High School,83,91
24048,Michael Ritter,M,10th,Patterson High School,70,79
24049,Karen Lowe,F,12th,Patterson High School,56,95
24050,David Adams,M,11th,Patterson High School,57,73
24051,Natalie Ramirez,F,12th,Patterson High School,83,70
24052,Kim Phillips,F,9th,Patterson High School,96,88
24053,Sherri Fisher,F,10th,Patterson High School,93,85
24054,Bryan Wheeler,M,9th,Patterson High School,82,98
24055,James Garrett,M,9th,Patterson High School,84,93
24056,Robert Morales,M,11th,Patterson High School,95,66
24057,Noah Diaz,M,11th,Patterson High School,59,78
24058,Doris Shaw,F,11th,Patterson High School,69,98
24059,Yolanda Mckenzie,F,12th,Patterson High School,79,84
24060,Robert Daniels,M,12th,Patterson High School,78,96
24061,Jasmin Good,F,10th,Patterson High School,90,73
24062,Nicole Bowen,F,10th,Patterson High School,89,93
24063,Monica Castro,F,10th,Patterson High School,67,65
24064,Crystal Johnston,F,11th,Patterson High School,83,82
24065,Rebecca Hartman,F,12th,Patterson High School,63,80
24066,Vanessa Fitzgerald DDS,F,9th,Patterson High School,94,83
24067,Annette Swanson,F,11th,Patterson High School,93,98
24068,Yvette Salazar,F,11th,Patterson High School,97,65
24069,Bethany Davis,F,9th,Patterson High School,62,93
24070,Arthur Matthews,M,12th,Patterson High School,76,82
24071,Michelle Wilson,F,12th,Patterson High School,96,78
24072,Summer Robles,F,11th,Patterson High School,74,73
24073,Adam Stevens,M,9th,Patterson High School,64,79
24074,John Brown,M,10th,Patterson High School,74,79
24075,Jeffrey Long,M,10th,Patterson High School,58,95
24076,David Wilson,M,12th,Patterson High School,81,81
24077,Daniel Cannon,M,10th,Patterson High School,99,68
24078,Andrea Moore,F,10th,Patterson High School,63,72
24079,Ann Stark,F,11th,Patterson High School,61,97
24080,Tiffany Cardenas,F,11th,Patterson High School,63,87
24081,Nathan Garcia,M,11th,Patterson High School,63,83
24082,Annette Stephens,F,12th,Patterson High School,92,95
24083,April Scott,F,12th,Patterson High School,80,69
24084,David Garcia,M,11th,Patterson High School,62,98
24085,Mr. Justin Hodges,M,10th,Patterson High School,74,77
24086,Lauren Williams,F,9th,Patterson High School,89,76
24087,Jamie Gray,F,9th,Patterson High School,69,83
24088,Jeffrey Bullock,M,12th,Patterson High School,55,72
24089,Dana Dawson,F,9th,Patterson High School,84,74
24090,Kevin Martinez,M,10th,Patterson High School,91,90
24091,Melissa Diaz,F,9th,Patterson High School,56,96
24092,Erik Smith,M,9th,Patterson High School,76,93
24093,Melissa Martin,F,10th,Patterson High School,66,88
24094,Joshua Francis,M,11th,Patterson High School,96,66
24095,Stephen Sanchez,M,9th,Patterson High School,70,73
24096,Jerry Byrd,M,11th,Patterson High School,73,76
24097,Patricia Jones,F,10th,Patterson High School,89,81
24098,Lisa Johnson,F,9th,Patterson High School,57,82
24099,Amanda Hickman,F,9th,Patterson High School,97,89
24100,Larry Ramirez,M,9th,Patterson High School,57,85
24101,April Mcmillan,F,9th,Patterson High School,90,81
24102,Sherry Bass,F,11th,Patterson High School,64,98
24103,Denise Price,F,10th,Patterson High School,85,91
24104,Kyle Burnett,M,9th,Patterson High School,86,67
24105,Stephanie Farmer,F,10th,Patterson High School,84,86
24106,Christina Long,F,12th,Patterson High School,86,92
24107,Chelsea Wheeler,F,9th,Patterson High School,96,75
24108,Dawn Jones,F,10th,Patterson High School,56,97
24109,Donald French,M,11th,Patterson High School,75,77
24110,Linda Romero,F,9th,Patterson High School,71,85
24111,Richard Ho,M,12th,Patterson High School,86,80
24112,Katrina Wolfe,F,12th,Patterson High School,81,71
24113,Gregory Robinson,M,10th,Patterson High School,57,64
24114,Kelly Stewart,F,11th,Patterson High School,90,81
24115,Jamie White,F,11th,Patterson High School,68,93
24116,Shane Romero,M,9th,Patterson High School,91,69
24117,Patricia Sanchez,F,12th,Patterson High School,90,91
24118,Adam Griffith,M,11th,Patterson High School,71,66
24119,Amy Castillo,F,9th,Patterson High School,95,79
24120,Valerie Lopez,F,9th,Patterson High School,61,68
24121,Robert Mills,M,11th,Patterson High School,98,85
24122,James Stone,M,10th,Patterson High School,84,88
24123,Brandi Lynch,F,10th,Patterson High School,85,97
